Day,DailyAverage,TempAvg,TempMin,TempMax,Precip,WindSpeed,Pressure,is_holiday_full,is_holiday_half,is_holiday_any,weekday,is_sunday,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_weekend_israel,is_workday_israel,is_bridge_israel,thursday_before_long_weekend,sunday_after_long_weekend,day_category_israel
2022-10-23,86878.0,22.2,17.9,27.0,2.2,14.2,1017.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-10-24,91209.0,22.3,18.0,27.0,0.6,12.7,1016.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-10-25,87288.0,24.1,19.3,31.0,0.0,13.6,1012.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-10-26,83814.0,23.1,19.9,27.0,0.0,14.5,1014.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-10-27,87380.0,22.6,17.0,27.0,0.7,10.6,1016.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-10-28,78285.0,22.4,18.0,27.0,0.0,11.5,1015.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-10-29,73748.0,22.6,18.0,27.0,0.0,13.4,1013.2,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-10-30,86862.0,23.5,18.6,29.0,0.0,11.7,1012.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-10-31,89958.0,22.3,17.9,27.0,0.0,11.0,1014.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-11-01,80060.0,21.1,16.2,25.0,1.0,10.1,1015.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-02,82493.0,20.4,15.6,25.0,0.6,10.2,1016.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-03,84980.0,20.8,15.2,26.0,0.1,8.5,1016.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-11-04,71440.0,19.9,15.2,25.0,0.0,10.5,1016.4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-11-05,68910.0,20.2,14.9,25.0,0.0,13.7,1015.5,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-11-06,85426.0,22.3,17.0,29.0,0.0,11.2,1014.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-11-07,86269.0,20.9,16.1,26.0,0.5,11.2,1013.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-11-08,82316.0,18.8,15.7,23.0,16.9,10.3,1012.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-09,78366.0,18.2,14.4,23.0,5.2,7.4,1014.7,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-10,75253.0,18.2,13.6,24.0,0.7,9.3,1017.0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-11-11,66507.0,18.8,13.8,24.0,0.0,11.7,1018.2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-11-12,64885.0,21.2,16.0,27.0,0.0,14.5,1019.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-11-13,77785.0,22.2,17.5,28.0,0.0,15.0,1018.5,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-11-14,80090.0,21.0,16.8,26.0,0.4,13.0,1016.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-11-15,80959.0,19.7,15.3,24.0,0.4,10.4,1015.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-16,77140.0,18.5,14.0,23.0,2.6,10.5,1014.3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-17,77169.0,18.4,13.9,23.0,0.4,10.7,1016.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-11-18,70181.0,18.5,14.0,24.0,0.0,10.6,1018.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-11-19,67420.0,20.0,14.7,28.0,0.0,11.4,1021.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-11-20,73713.0,20.6,15.6,27.0,0.0,15.3,1021.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-11-21,74280.0,21.9,17.3,28.0,0.0,19.3,1016.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-11-22,76344.0,20.5,15.8,25.0,0.4,10.7,1016.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-23,74353.0,18.9,14.8,23.0,0.0,10.9,1015.1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-24,68972.0,19.0,15.2,24.0,6.5,9.8,1010.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-11-25,60178.0,17.3,15.2,21.0,53.0,16.1,1010.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-11-26,58921.0,17.6,13.5,21.0,1.2,16.0,1015.8,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-11-27,67841.0,17.1,12.3,21.0,0.0,14.4,1015.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-11-28,70394.0,19.8,16.4,23.0,0.0,22.4,1010.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-11-29,70141.0,17.3,14.5,20.0,2.5,17.5,1011.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-11-30,72989.0,17.4,13.5,23.0,1.3,9.5,1015.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-01,70990.0,17.7,13.4,24.0,0.0,8.8,1018.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-12-02,61127.0,17.4,13.1,23.0,0.0,11.9,1018.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-12-03,57540.0,17.2,12.0,23.0,0.0,9.6,1017.8,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-12-04,69244.0,18.3,13.7,24.0,0.0,12.2,1018.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-12-05,73080.0,17.2,13.0,23.0,0.0,9.1,1018.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-12-06,73794.0,15.5,12.4,20.0,3.2,7.9,1017.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-07,74113.0,16.1,12.3,20.0,1.6,8.9,1018.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-08,73126.0,16.9,12.5,23.0,0.0,7.3,1019.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-12-09,62379.0,16.6,12.7,22.0,0.0,11.2,1020.3,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-12-10,58115.0,15.9,11.9,22.0,0.0,10.6,1019.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-12-11,68159.0,16.8,12.6,22.0,0.0,16.9,1016.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-12-12,69859.0,17.4,14.0,22.0,0.0,13.9,1012.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-12-13,71725.0,17.5,14.3,23.0,0.0,11.3,1013.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-14,72484.0,15.4,14.0,17.0,16.5,13.1,1015.6,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-15,72975.0,17.1,13.9,22.0,2.1,9.0,1018.6,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-12-16,65601.0,17.3,13.0,23.0,0.0,10.7,1020.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-12-17,63611.0,18.6,14.5,25.0,0.0,11.1,1021.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-12-18,70422.0,18.7,14.2,25.0,0.0,13.4,1021.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-12-19,70864.0,17.6,13.4,24.0,0.0,13.5,1018.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-12-20,70633.0,16.5,11.9,23.0,0.0,10.4,1014.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-21,71538.0,15.1,11.6,21.0,4.7,12.1,1013.9,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-22,67151.0,15.1,10.3,20.0,0.0,13.5,1014.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-12-23,57139.0,14.9,11.9,19.0,0.0,16.8,1012.4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-12-24,57550.0,14.3,10.3,20.0,2.5,9.6,1014.9,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2022-12-25,68909.0,14.2,11.7,17.0,6.5,12.3,1016.4,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2022-12-26,70031.0,13.2,10.2,16.0,29.9,13.6,1015.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2022-12-27,67426.0,13.9,8.9,17.0,0.7,15.9,1022.4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-28,68215.0,13.5,8.7,19.0,0.0,8.4,1026.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2022-12-29,66105.0,14.4,10.2,19.0,0.0,12.2,1024.9,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2022-12-30,58024.0,14.7,10.9,20.0,0.0,18.6,1024.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2022-12-31,55886.0,15.0,11.2,19.0,0.0,17.4,1024.9,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-01-01,66652.0,15.5,11.8,19.0,0.0,25.9,1024.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-01-02,68775.0,15.1,12.3,18.0,0.0,26.8,1023.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-01-03,68862.0,15.6,11.9,20.0,0.4,23.5,1021.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-04,68463.0,14.2,10.9,18.0,0.8,12.9,1019.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-05,67979.0,14.6,8.7,19.0,0.6,9.0,1020.1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-01-06,60997.0,14.9,10.9,20.0,1.0,11.5,1021.0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-01-07,59756.0,14.1,11.6,19.0,4.5,9.0,1020.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-01-08,68670.0,14.4,10.6,19.0,0.0,11.8,1017.3,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-01-09,67716.0,14.0,10.5,19.0,0.1,11.7,1018.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-01-10,67607.0,13.4,9.2,19.0,0.3,10.1,1023.6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-11,67605.0,13.6,9.3,19.0,0.0,13.9,1022.6,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-12,65472.0,11.9,9.9,16.0,6.0,18.6,1018.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-01-13,56645.0,12.3,9.7,17.0,5.5,11.7,1017.1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-01-14,54229.0,11.5,10.0,13.0,5.3,16.8,1016.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-01-15,68271.0,13.2,10.8,17.0,4.0,11.9,1017.6,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-01-16,68669.0,13.9,9.7,18.0,3.9,11.4,1016.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-01-17,69382.0,13.6,8.7,19.0,0.0,9.0,1022.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-18,71203.0,14.2,9.9,19.0,0.0,10.5,1024.1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-19,69040.0,15.4,10.0,22.0,0.0,12.7,1021.8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-01-20,58349.0,16.0,11.3,23.0,0.0,15.2,1016.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-01-21,57133.0,14.9,10.0,21.0,0.0,8.8,1017.3,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-01-22,67007.0,15.1,10.0,21.0,0.0,9.6,1018.2,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-01-23,67666.0,16.7,12.0,23.0,0.0,13.7,1019.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-01-24,68799.0,16.0,11.9,22.0,0.0,12.6,1019.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-25,71398.0,14.4,9.0,19.0,0.0,10.2,1018.3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-01-26,68368.0,13.9,9.0,19.0,0.0,9.1,1018.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-01-27,59550.0,16.9,11.1,23.0,0.0,21.5,1014.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-01-28,61458.0,17.8,12.7,24.0,0.7,15.9,1012.8,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-01-29,68984.0,15.4,10.3,20.0,0.0,7.9,1013.9,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-01-30,68706.0,14.5,9.9,20.0,5.9,10.6,1011.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-01-31,69121.0,13.3,11.0,16.0,38.6,17.8,1009.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-01,68454.0,12.8,9.8,16.0,29.9,25.4,1009.6,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-02,67375.0,13.0,8.3,16.0,0.5,22.7,1018.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-02-03,56648.0,12.2,7.9,17.0,5.7,10.0,1022.2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-02-04,54559.0,12.9,9.4,17.0,9.1,14.9,1015.4,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-02-05,67262.0,13.7,9.9,17.0,8.4,17.7,1010.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-02-06,67612.0,13.0,9.0,15.0,10.0,28.8,1007.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-02-07,66895.0,11.1,7.7,14.0,22.0,25.1,1012.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-08,66224.0,9.8,5.0,13.0,5.6,17.2,1020.5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-09,64810.0,9.6,4.4,14.0,1.9,7.4,1024.0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-02-10,54037.0,11.0,7.4,15.0,4.0,16.0,1021.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-02-11,52214.0,11.4,7.4,16.0,0.0,17.0,1018.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-02-12,64780.0,10.9,6.1,15.0,1.3,9.4,1020.7,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-02-13,65146.0,11.0,6.0,16.0,0.3,12.0,1022.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-02-14,66491.0,11.5,6.3,17.0,0.0,12.7,1018.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-15,65730.0,10.7,6.7,15.0,0.4,8.6,1019.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-16,65481.0,11.0,5.6,16.0,0.8,8.6,1024.3,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-02-17,54133.0,11.3,6.0,17.0,0.0,11.8,1027.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-02-18,53097.0,12.0,6.0,17.0,0.0,11.5,1026.5,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-02-19,68360.0,13.0,7.7,18.0,0.0,12.1,1024.4,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-02-20,68073.0,13.4,7.0,18.0,0.0,13.2,1020.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-02-21,67441.0,14.3,9.1,18.0,0.0,7.9,1019.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-22,68456.0,13.4,8.0,18.0,0.0,10.0,1017.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-02-23,66718.0,14.2,9.3,18.0,0.1,9.0,1015.5,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-02-24,56705.0,13.9,9.4,18.0,0.0,9.3,1016.4,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-02-25,56535.0,14.5,9.6,19.0,0.0,9.9,1017.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-02-26,69569.0,15.5,10.2,19.0,0.0,11.5,1019.8,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-02-27,70890.0,18.0,11.8,27.0,0.0,11.7,1021.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-02-28,71594.0,20.9,15.5,28.0,0.0,15.7,1019.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-01,71377.0,20.9,15.5,30.0,0.0,13.0,1015.4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-02,69959.0,21.2,14.4,29.0,0.0,12.2,1012.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-03-03,64118.0,18.5,13.8,22.0,0.0,15.3,1014.6,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-03-04,61396.0,16.2,11.6,21.0,0.0,9.1,1018.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-03-05,69458.0,21.2,13.0,29.0,0.0,16.3,1011.4,0,0,0,6,1,0,0,0,0,0,0,0,1,1,0,0,Pont
2023-03-06,70252.0,17.0,12.5,19.0,0.3,14.2,1015.9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Demi-férié
2023-03-07,66911.0,15.2,10.3,20.0,0.0,11.5,1017.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-08,67610.0,15.8,11.9,19.0,0.2,12.9,1014.8,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-09,66963.0,15.5,10.6,20.0,0.1,9.7,1017.2,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-03-10,58414.0,15.8,10.0,22.0,0.0,10.2,1017.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-03-11,57522.0,18.7,13.1,27.0,0.0,13.9,1012.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-03-12,67310.0,18.9,13.0,26.0,0.0,9.6,1009.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-03-13,74618.0,19.4,14.2,25.0,1.1,10.8,1008.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-03-14,72911.0,14.8,12.2,16.0,15.1,11.6,1009.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-15,70174.0,14.6,12.2,18.0,4.7,12.7,1010.8,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-16,66131.0,15.9,9.6,22.0,0.0,9.1,1013.7,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-03-17,58738.0,17.3,13.7,23.0,0.0,15.9,1011.8,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-03-18,56562.0,16.2,12.5,22.0,11.6,11.5,1010.2,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-03-19,65859.0,14.7,11.6,19.0,25.6,14.1,1010.3,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-03-20,68910.0,14.6,11.6,19.0,18.9,9.5,1010.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-03-21,69117.0,15.5,9.7,20.0,1.3,11.8,1012.9,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-22,69763.0,16.0,11.8,20.0,0.0,7.8,1013.5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-23,68908.0,17.6,13.5,21.0,0.2,8.2,1012.4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-03-24,59931.0,19.2,15.0,26.0,0.0,12.1,1009.1,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-03-25,55979.0,18.1,15.7,20.0,3.4,9.9,1005.7,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-03-26,68886.0,17.9,14.2,21.0,2.4,13.6,1010.1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-03-27,66584.0,16.8,12.4,21.0,0.6,9.5,1014.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-03-28,66326.0,17.5,12.0,23.0,0.0,9.7,1015.7,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-29,64646.0,16.7,13.1,20.0,0.8,16.8,1016.3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-03-30,59275.0,14.5,10.3,17.0,0.5,20.3,1017.8,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,Jeudi avant WE long
2023-03-31,49433.0,14.5,10.0,18.0,0.2,18.5,1018.7,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-04-01,49748.0,14.5,9.5,19.0,0.0,10.3,1019.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-04-02,62111.0,16.0,11.0,20.0,0.0,11.4,1018.0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,Dimanche (ouvrable)
2023-04-03,67754.0,17.5,11.0,23.0,0.0,11.7,1013.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Lundi
2023-04-04,68798.0,22.5,16.3,32.0,0.0,15.3,1010.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Jour ouvrable normal
2023-04-05,56869.0,18.1,14.2,22.0,0.4,10.9,1015.6,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,Demi-férié
2023-04-06,51841.0,16.6,11.9,21.0,0.4,8.7,1016.6,1,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,Férié complet
2023-04-07,55452.0,20.1,13.5,30.0,0.0,14.6,1012.9,0,1,1,4,0,0,0,0,0,1,0,1,0,0,0,0,Demi-férié
2023-04-08,56784.0,18.6,15.0,22.0,0.0,8.3,1014.6,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
2023-04-09,69117.0,22.8,18.0,30.0,0.0,11.1,1010.3,0,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,Demi-férié
2023-04-10,72778.0,24.1,18.9,31.0,0.3,13.4,1005.5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Demi-férié
2023-04-11,56534.0,17.8,13.5,19.0,0.1,13.5,1007.3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Demi-férié
2023-04-12,48957.0,13.5,12.0,16.0,27.2,13.2,1007.5,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,Demi-férié
2023-04-13,57592.0,16.1,12.5,20.0,31.9,15.9,1013.5,1,0,1,3,0,0,0,0,1,0,0,0,1,0,1,0,Férié complet
2023-04-14,38158.0,16.6,12.0,23.0,0.0,11.6,1018.9,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,Vendredi (WE)
2023-04-15,52863.0,19.0,13.2,27.0,0.0,12.4,1015.0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Samedi (WE)
